claim_id,claim_text,lang,claim_date,gold_label,predicted_label,is_correct,small_model_id,small_model_name,small_model_provider,model_key,model_aliases,condition,variant_name,condition_bucket,condition_key,corruption_severity,prompt_id,explanation,error_type,error_message,judge_count,judge_names,judge_overall_sum,avg_judge_overall,avg_political_bias,avg_sociocultural_bias,avg_linguistic_bias,avg_logic_of_reasoning,avg_evidence_usage
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,small_factcheck_v1,"The evidence provided does not contain any information about the number of COVID-19 tests performed in Greece in relation to the number of confirmed cases. The first document discusses various statistics and projections related to the COVID-19 pandemic in Greece, but does not provide any relevant information to support or refute the claim. The second document appears to be a research paper on a completely unrelated topic and does not contain any relevant information at all.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_70,targeted_drop_70,corrupted,targeted_drop_70,0.7,small_factcheck_v1,"The evidence provided does not mention the number of COVID-19 tests performed per confirmed case in Greece, which is the claim being evaluated. Document 1 discusses various statistics related to COVID-19 cases and deaths in Greece, but does not provide information on the number of tests performed per confirmed case. Document 2 appears to be unrelated to the claim and discusses a doctoral thesis on social construction and culture in a different context.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_30,replacement_mix_30,corrupted,replacement_mix_30,0.3,small_factcheck_v1,"The evidence provided does not directly address the claim that Greece is in the first place regarding the number of COVID-19 tests performed per confirmed case. While it mentions various statistics and rankings related to COVID-19 cases and deaths in Greece, it does not provide a clear comparison with other countries to support or refute the claim. Therefore, there is not enough evidence to evaluate the claim.",,,1,['llama70B'],24.0,24.0,5.0,5.0,5.0,5.0,4.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_50,replacement_mix_50,corrupted,replacement_mix_50,0.5,small_factcheck_v1,"The evidence provided shows that Greece is not in the first position in terms of the number of COVID-19 tests performed per confirmed case. According to Evidence Document 1, Greece has a low number of confirmed cases, with approximately 200 confirmed cases per million population, which puts it in the 81st position globally. Additionally, the article mentions that Greece has a low number of deaths per million population, with approximately 9 deaths per million population, which puts it in the 49th position globally. These statistics contradict the claim that Greece is in the first position in terms of the number of COVID-19 tests performed per confirmed case.",,,1,['llama70B'],23.0,23.0,5.0,5.0,5.0,4.0,4.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_70,replacement_mix_70,corrupted,replacement_mix_70,0.7,small_factcheck_v1,"The evidence shows that Greece is not in the first place regarding the number of COVID-19 tests performed per confirmed case. According to the first evidence document, Greece is in the 23rd position among European Union countries and in the 39th position globally in terms of the absolute number of deaths from the disease. The second evidence document does not provide any information about the ranking of Greece in terms of the number of COVID-19 tests performed per confirmed case.",,,1,['llama70B'],23.0,23.0,5.0,5.0,5.0,4.0,4.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,small_factcheck_v1,"The provided evidence does not mention anything about the relationship between COVID-19 vaccines and birth defects in Turkey. The document appears to be a medical text about hemograms and blood tests, discussing various parameters and their interpretations, but it does not provide any information about the claim in question.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_30,random_drop_30,corrupted,random_drop_30,0.3,small_factcheck_v1,"The provided evidence does not mention anything about deformities in Turkish bebeluși (newborns) caused by COVID-19 vaccines. The document appears to be a medical text about hemograms and blood parameters, but it does not contain any information related to the claim about vaccine-induced deformities in newborns.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,small_factcheck_v1,"The evidence provided does not support the claim that Turkish babies were born with deformities due to COVID-19 vaccines. The document discusses hemograma, a medical test that measures various parameters of the blood, including the number of red blood cells. It mentions that stress, dehydration, and certain medical treatments can affect the number of red blood cells, but there is no mention of COVID-19 vaccines or deformities in newborns.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_70,random_drop_70,corrupted,random_drop_70,0.7,small_factcheck_v1,"The evidence provided does not support the claim that Turkish babies were born with deformities due to COVID-19 vaccines. The document discusses hemograma, a test used to evaluate the status of blood cells, and its applications in diagnosing various blood-related conditions. There is no mention of COVID-19 vaccines or their potential effects on fetal development. The document focuses on the normal physiological processes and potential causes of anemia, which does not support the claim of vaccine-related deformities.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_30,targeted_drop_30,corrupted,targeted_drop_30,0.3,small_factcheck_v1,"Evidența nu susține afirmația că bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19. Documentul de evidență furnizează informații despre hemogramă, un test de laborator care măsoară parametrii hematologici, inclusiv numărul de eritrocite, dar nu conține nicio mențiune despre vaccinuri sau efectele lor asupra sănătății bebelușilor. De asemenea, nu există nicio legătură între conținutul documentului și afirmația specifică despre deformări la naștere cauzate de vaccinuri Covid-19.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,small_factcheck_v1,"The provided evidence does not mention anything about the relationship between COVID-19 vaccines and birth defects in Turkey. The document appears to be a description of a hemograma test, its procedure, and its clinical significance, but it does not provide any information about the claim that bebeluși (newborns) in Turkey have been born with deformities due to COVID-19 vaccines.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_70,targeted_drop_70,corrupted,targeted_drop_70,0.7,small_factcheck_v1,"The evidence provided does not mention anything about vaccinuri Covid-19 (Covid-19 vaccines) or their potential effects on the birth of bebeluși (newborns) with deformities. The document appears to be a description of a hemograma (blood test) and its parameters, but it does not provide any information related to the claim.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_30,replacement_mix_30,corrupted,replacement_mix_30,0.3,small_factcheck_v1,"The claim that 'Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19' is not supported by the provided evidence. The evidence documents discuss hemograma, eritrocite, anemie, eritrocitoza, and other topics related to blood tests and hematological conditions, but there is no mention of vaccines or Covid-19. The evidence does not provide any information that would support the claim about the birth defects of Turkish babies due to Covid-19 vaccines.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_50,replacement_mix_50,corrupted,replacement_mix_50,0.5,small_factcheck_v1,"The claim that 'Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19' is refuted by the evidence provided. There is no mention of vaccination or Covid-19 in the provided documents, which discuss various topics such as linguistics, medical tests, and animal care. The documents do mention the importance of avoiding stress during blood sampling and the potential effects of dehydration and hyperhydration on blood test results, but these are unrelated to the claim about vaccination causing deformities in Turkish puppies.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_70,replacement_mix_70,corrupted,replacement_mix_70,0.7,small_factcheck_v1,"The claim that 'Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19' is refuted by the evidence provided. There is no mention of vaccination or Covid-19 in the given documents, and the content is unrelated to the claim. The documents appear to be a collection of unrelated information on various topics, including medical tests, historical events, and sports.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
