claim_id,claim_text,lang,claim_date,gold_label,predicted_label,is_correct,small_model_id,small_model_name,small_model_provider,model_key,model_aliases,condition,variant_name,condition_bucket,condition_key,corruption_severity,corruption_family,prompt_id,explanation,error_type,error_message,judge_count,judge_names,judge_overall_sum,avg_judge_overall,avg_political_bias,avg_sociocultural_bias,avg_linguistic_bias,avg_logic_of_reasoning,avg_evidence_usage
2,"Dieses Video beweist, dass Demonstranten für Demos bezahlt werden",de,2024-01-22,Conflicting_Evidence,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"The provided evidence does not contain any direct information about payments to demonstrators for participating in demos. Evidence Document 1 discusses the concept of civil society and its historical context, while Evidence Document 2 talks about police video surveillance during demonstrations. Neither document provides evidence related to payments to demonstrators.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
2,"Dieses Video beweist, dass Demonstranten für Demos bezahlt werden",de,2024-01-22,Conflicting_Evidence,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"Die bereitgestellten Dokumente enthalten keine spezifischen Informationen, die beweisen würden, dass Demonstranten für ihre Teilnahme an Demos bezahlt werden. Das erste Dokument diskutiert eher die Komplexität und das moderne Problem der Trennung von Staat und Gesellschaft, während das zweite Dokument sich auf die Frage der Videoüberwachung durch die Polizei konzentriert. Beide Dokumente geben keine Hinweise auf finanzielle Belohnungen für Demonstranten.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
2,"Dieses Video beweist, dass Demonstranten für Demos bezahlt werden",de,2024-01-22,Conflicting_Evidence,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The provided evidence does not contain any direct information about whether demonstrators are paid for their participation in protests. Evidence Document 1 discusses the concept of civil society and its evolution, while Evidence Document 2 talks about video surveillance during demonstrations. Neither document provides any information related to the payment of demonstrators.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
2,"Dieses Video beweist, dass Demonstranten für Demos bezahlt werden",de,2024-01-22,Conflicting_Evidence,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"Die bereitgestellten Dokumente diskutieren die Zivilgesellschaft und die Versammlungsfreiheit, aber sie enthalten keine spezifischen Informationen über bezahlte Demonstranten. Daher gibt es nicht genug Beweise, um die Behauptung zu unterstützen oder zu widerlegen.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
3,"Das Bild einer Demonstration gegen Rechtsextremismus in Deutschland sei gefälscht worden, damit die Menge der Demonstrierenden größer wirke.",de,2024-01-29,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"Die angegebene Nachrichtenspalte von der Frankfurter Allgemeinen Zeitung (FAZ) beschreibt die positive Wahrnehmung der Demonstrationen gegen Rechtsextremismus in Deutschland und betont ihre Bedeutung für die Gesellschaft. Es gibt jedoch keine expliziten Beweise oder Aussagen in diesem Text, die darauf hinweisen, dass die Bilder der Demonstrationen gefälscht wurden. Deshalb bietet das Dokument nicht genug Anhaltspunkte, um den Anspruch zu unterstützen oder zu widerlegen.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
3,"Das Bild einer Demonstration gegen Rechtsextremismus in Deutschland sei gefälscht worden, damit die Menge der Demonstrierenden größer wirke.",de,2024-01-29,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"Die bereitgestellten Dokumente beschreiben die Umstände und Bedeutung der Demonstrationen gegen Rechtsextremismus in Deutschland, aber sie enthalten keine Informationen über die Fälschung der Bilder oder die Größe der Demonstrierenden. Die Aussagen unterstützen die Existenz der Demonstrationen und ihre Bedeutung, aber sie geben nicht genügend Details, um die Behauptung zu bewerten.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
3,"Das Bild einer Demonstration gegen Rechtsextremismus in Deutschland sei gefälscht worden, damit die Menge der Demonstrierenden größer wirke.",de,2024-01-29,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"Die bereitgestellten Dokumente enthalten keine expliziten Angaben über das Fälschen eines Bildes einer Demonstration gegen Rechtsextremismus in Deutschland. Stattdessen diskutieren sie die Motive und Wirkungen solcher Demonstrationsbewegungen. Daher gibt es nicht genug Informationen, um den Anspruch zu unterstützen oder zu widerlegen.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
3,"Das Bild einer Demonstration gegen Rechtsextremismus in Deutschland sei gefälscht worden, damit die Menge der Demonstrierenden größer wirke.",de,2024-01-29,Refuted,Refuted,True,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The evidence document does not support the claim that the image of a demonstration against right-wing extremism in Germany was falsified. Instead, it emphasizes the large number of people participating in these demonstrations and their significance. For example, the text states, 'Das Engagement von Hunderttausenden Menschen, die sich seit Tagen auf Demonstrationen begeben, um ein Zeichen gegen rechtsextremes Gedankengut in der Gesellschaft zu setzen, ist beachtlich.' This quote directly contradicts the claim by affirming the reality and scale of the demonstrations.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
3,"Das Bild einer Demonstration gegen Rechtsextremismus in Deutschland sei gefälscht worden, damit die Menge der Demonstrierenden größer wirke.",de,2024-01-29,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"Die angebotene Evidence-Dokumente stammen aus einer Nachrichtenquelle und beschreiben die positive Wirkung von Demonstrationen gegen Rechtsextremismus in Deutschland, ohne jedoch Aussagen über die Fälschung von Bildern zu treffen. Es gibt keine spezifischen Hinweise in der angegebenen Quelle, die das Fälschen von Demonstrationsbildern oder die Vergrößerung der Menge der Demonstrierenden belegen oder widerlegen würden.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
4,Frankreich hat wegen der Bauernproteste den Notstand ausgerufen.,de,2024-01-27,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"Die bereitgestellten Beweise erwähnen Bauernproteste und den Notstand in Frankreich, aber sie geben keine spezifischen Informationen darüber, ob Frankreich wegen der Bauernproteste den Notstand ausgerufen hat. Die Dokumente besprechen stattdessen Hitzewellen, Dürre und Waldbrände in verschiedenen europäischen Ländern, was den Fokus vom angegebenen Claim ablenkt.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
4,Frankreich hat wegen der Bauernproteste den Notstand ausgerufen.,de,2024-01-27,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"Die gegebenen Beweise dokumentieren in Frankreich eine schwere Dürre- und Waldbrandlage, aber sie erwähnen nicht, dass der Notstand wegen Bauernproteste ausgerufen wurde. Das erste Dokument spricht zwar von Wasserknappheit und Dürre, aber es gibt keinen Hinweis darauf, dass dies zu Protesten und dem Ausserufen eines Notstands geführt hat. Das zweite Dokument erwähnt die Situation in Frankreich, aber auch hier wird kein Zusammenhang zwischen Bauernproteste und dem Ausserufen des Notstands hergestellt.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
4,Frankreich hat wegen der Bauernproteste den Notstand ausgerufen.,de,2024-01-27,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"Die bereitgestellten Dokumente enthalten Informationen über Hitze- und Dürreschwankungen in verschiedenen europäischen Ländern, einschließlich Frankreich. Allerdings gibt es keine explizite Erwähnung eines Notstands wegen der Bauernproteste. Die Dokumente besprechen eher die Auswirkungen der extremen Wetterbedingungen auf Verkehr, Flughäfen, Waldbrände und Wasserressourcen. Daher gibt es nicht genug Beweise, um den Anspruch zu unterstützen oder zu widerlegen.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
4,Frankreich hat wegen der Bauernproteste den Notstand ausgerufen.,de,2024-01-27,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"Die bereitgestellten Beweise beziehen sich auf Wetter- und Trockenheitslagen in verschiedenen europäischen Ländern, einschließlich Frankreichs. Allerdings enthält das Material keine spezifischen Informationen über Bauernproteste oder den Erklärung des Notstands in Frankreich. Daher gibt es nicht genug Beweise, um den Anspruch zu unterstützen oder zu widerlegen.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
4,Frankreich hat wegen der Bauernproteste den Notstand ausgerufen.,de,2024-01-27,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"Die beiden bereitgestellten Dokumente berichten über Hitzeextreme in Großbritannien, Deutschland und Italien, aber sie erwähnen keine Informationen über Frankreich oder Bauernproteste. Daher gibt es nicht genug Beweise, um den Anspruch zu beurteilen.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The provided evidence does not contain any information related to the manipulated image claim regarding the demonstration against right-wing extremism in Hamburg. The documents discuss topics such as German-Chinese trade relations and a vote on circumcision regulations for minors, providing no context or details about the demonstration or its images.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"The provided evidence documents do not contain any information related to the claim about manipulated images of a demonstration against right-wing extremism in Hamburg. The first document discusses a deal with China regarding a Hamburg port terminal and does not mention anything about demonstrations or manipulated images. The second document is about circumcision regulations and does not address the claim either. Therefore, there is not enough evidence to support or refute the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"The provided evidence documents do not contain any information related to a demonstration against right-wing extremism in Hamburg or a manipulated image from ‘ZDF Heute’. Therefore, there is not enough evidence to support or refute the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The provided evidence documents do not contain any information related to a demonstration against right-wing extremism in Hamburg or the manipulation of a photo from ZDF Heute. Both documents discuss different topics, such as the China deal in Hamburg and the legal regulation of circumcision for minors. Therefore, there is not enough evidence to evaluate the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"The provided evidence documents do not contain any information related to the image of a demonstration against right-wing extremism in Hamburg or any claims about manipulation of that image to alter the number of participants. Both documents discuss unrelated topics, one about the China deal and the other about the legal regulation of circumcision for minors. Therefore, there is not enough evidence to evaluate the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Refuted,True,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence discusses the life and teachings of the Prophet Muhammad and the early history of Islam, including the establishment of the religion and its spread. It does not provide any information about photographs depicting young women as married or pregnant in Muslim countries, which would be necessary to support or refute the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"The evidence provided discusses the life and teachings of Muhammad and the early history of Islam, but does not contain any direct information about photographs depicting young women as married or pregnant in Muslim countries. Therefore, there is not enough information to evaluate the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"The provided evidence does not contain any specific information regarding photographs of minors being married or pregnant in Muslim countries. The text discusses the life and actions of Muhammad and the history of Islam, but does not address the claim about photographs in Muslim countries.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The provided evidence does not contain any information related to the claim about photographs portraying teenagers as married or pregnant in Muslim countries. The evidence instead discusses the differences between Islam and Christianity, the life of Prophet Muhammad, and the interpretations of Islamic and Christian texts. Therefore, there is not enough information to evaluate the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"The evidence provided does not contain any information related to the claim about photographs of minors being married or pregnant in Muslim countries. The text discusses religious beliefs and conflicts between early Islamic and Christian traditions, but does not address the claim about the status of minors in Muslim societies.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence provided discusses the views of the Russian Orthodox Church and their opposition to modern technology, particularly smartphones and electronic identities, as they relate to prophetic texts and the end times. However, it does not explicitly mention or provide evidence that the BBC is trolling Greece about its approach to wildfires. Therefore, there is not enough information to evaluate the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"The evidence provided does not directly mention the BBC or any specific article that could be related to the claim about Greece's response to wildfires. The evidence focuses on the stance of the Russian Orthodox Church against modern technology and its perceived ties to the Antichrist, as well as the development of electronic identification systems in various countries. There is no clear link to the BBC or Greece's wildfire response, making it impossible to determine if the claim is supported or refuted.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"The evidence provided does not contain any direct mention of BBC trolling Greece about the wildfires. The articles mainly discuss the views of the Patriarch of Moscow and the Russian Church on technology, privacy, and the end times, without any reference to BBC or wildfires in Greece.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The evidence provided does not contain any direct reference to the BBC trolling Greece about fire management. The text discusses various topics including religious leaders' views on technology, privacy, and security, but there is no mention of BBC's actions regarding Greece's fire response.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"The provided evidence does not contain any direct reference to the BBC trolling Greece about fire management. The text primarily discusses various unrelated topics such as religious leaders, technological advancements, and data security issues. There is no clear connection to the claim regarding BBC's actions towards Greece.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Refuted,True,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence document does not support the claim that Greece is in first place regarding the number of tests performed for a confirmed case. Instead, it states that Greece ranks 53rd globally in terms of the total number of tests conducted, with an average of 3.583 tests per 100,000 people, placing it at 66th position internationally.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Refuted,True,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"The evidence document does not support the claim that Greece is in first place regarding the number of tests performed for a confirmed case of coronavirus. In fact, it states that Greece ranks 53rd globally in terms of the number of tests conducted (""Η χώρα μας είναι εξάλλου στην 53ή θέση παγκοσμίως (από 50ή την προηγούμενη εβδομάδα), όσον αφορά τον αριθμό των τεστ που κάθε χώρα έχει πραγματοποιήσει"").",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"The evidence documents do not provide specific information about the number of tests conducted in Greece in relation to confirmed cases. While the documents discuss the number of confirmed cases and deaths, they do not mention the number of tests performed. Therefore, there is not enough information to determine if the claim is supported or refuted.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,Το παιδαγωγικό που περιέχεται στα δύο αρχεία δεν ασχολείται με τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει η Ελλάδα. Η πληροφορία που παρέχεται στο δεύτερο αρχείο σχετίζεται με τη στείρωση ζώων και τις απόψεις των ιδιοκτητών για αυτήν την πράξη. Δεν υπάρχει καμία πληροφορία στα αρχεία που αναφέρει τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει η Ελλάδα.,,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"The provided evidence does not contain any specific information about the number of tests conducted in Greece for the coronavirus. While it provides data on the number of confirmed cases and deaths, there is no mention of the number of tests performed.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The provided evidence document is about the hemogram and its parameters, but it does not mention anything about children being born with deformities due to the COVID-19 vaccine. Therefore, there is not enough information to support or refute the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"The provided evidence document discusses various parameters measured in a hemogram, including the number of erythrocytes, but it does not mention anything about the birth defects of Bebelușii in Turkey caused by the COVID-19 vaccines. The document focuses on laboratory tests for diagnosing hematological and non-hematological conditions, and there is no relevant information to support or refute the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
